											
	7520327		0	1012.9	7520973	7521089.7	747.8	108.3	761.5	175.6	9.9
	7520327		0	1012.9	7521173.1	7521181.5	789.8	127.3	789.2	110.1	0.3
	7521343		0	822.8	7521565.2	7521581.9	776.1	63.7	910.7	182.4	2.1
	7522166		0	709	7522424.4	7522466.2	932	180.1	1122.1	526	8.3
	7522880.2		0	662.2	7523083.5	7523116.9	1110.8	588.1	711.3	511.9	6.4
	7523550.9		0	1660	7523876	7523909.4	679.2	487.2	347.7	485.1	7.9
	7523550.9		0	1660	7524093	7524126.4	349	413.2	264.3	45.2	8
	7523550.9		0	1660	7524385.1	7524435	268.1	106.1	761.3	580.3	14.5
	7523550.9		0	1660	7524677	7524718.6	819.1	593.9	1191.4	605.2	7
	7523550.9		0	1660	7524835.5	7524885.5	1176.1	610.6	1228	74	12.4
	7525214.5		0	655.5	7525369.3	7525419.4	1220.6	98.1	844.8	379.4	10.3
	7525214.5		0	655.5	7525527.8	7525552.8	918.1	389.1	1235.2	403.5	5.6
	7525877.3		0	735.2	7526128.5	7526153.5	1277.2	402.2	1120.3	245.2	3.5
	7526614.5		0	1157.6	7526962.8	7527004.4	1033.2	195.4	514.6	440.1	13
	7526614.5		0	1157.6	7527112.9	7527137.9	453.2	408.8	317.3	134	4.8
	7526614.5		0	1157.6	7527388.1	7527438.3	297.1	125.7	731.4	709.3	15.4
	7526614.5		0	1157.6	7527605.1	7527630.1	748.5	734.8	959.9	777.7	3.2
	7527779.9		0	826.3	7527963.9	7528005.5	975.6	815.7	723	444.3	9
	7527779.9		0	826.3	7528205.7	7528239.1	692	435.5	345.6	502.5	7.4
	7528614.1		0	818	7528773.1	7528806.5	319.1	530	709	387.8	8.7
	7528614.1		0	818	7528990	7529014.9	751.6	352.7	1000.1	360.1	3.8
	7528614.1		0	818	7529098.3	7529106.7	1069.8	389.3	1071.7	390.7	0
	7529438.4		0	936.5	7529607.3	7529632.3	1046.9	375.5	715.8	380.2	5.3
	7529438.4		0	936.5	7529824.2	7529882.5	678.1	403.8	171.7	244.9	12.9
	7529438.4		0	936.5	7530016.1	7530024.4	147.6	273.4	170	279.7	0.5
	7530376.7		0	882.3	7530383.2	7530499.9	196.5	316.6	770	326.6	14.9
	7530376.7		0	882.3	7530708.5	7530766.9	825	338.3	694.9	152.9	8.3
	7531266.3		0	710.2	7531492.6	7531517.6	771.8	205	986.6	287.7	4.3
	7531984		0	843.4	7532176.7	7532310.3	1026.9	322	1254.9	248.9	24.4
	7531984		0	843.4	7532452.3	7532460.3	1323.3	235	1358.4	234.6	0.5
	7532830.8		0	914.2	7532994.3	7533027.7	1348.1	300.6	898.4	435.6	9.2
	7532830.8		0	914.2	7533219.6	7533261.2	831.7	440.2	799.4	805	6.9
	7532830.8		0	914.2	7533711.6	7533745	768.8	763	647.5	418.4	4.5
	7533750.1		0	962.6	7533978.6	7534112.1	627.5	339.7	937.9	337.9	24.4
	7533750.1		0	962.6	7534220.6	7534228.9	967	320.3	1023.2	322.3	0.5
	7533750.1		0	962.6	7534679.4	7534712.7	1064.7	377.6	1058.5	383.9	0.3
	7534718.9		0	1312	7534904.6	7534929.7	1053.7	391.5	775.8	385	4.3
	7534718.9		0	1312	7535121.6	7535129.9	710.8	361	637.4	322.9	0.8
	7534718.9		0	1312	7535305.1	7535330.1	634.2	280.8	438.3	300.8	3.7
	7534718.9		0	1312	7535505.4	7535547	387.1	328.3	225.9	740.5	8.8
	7534718.9		0	1312	7535755.6	7535764.1	211.8	746.4	294.3	763	0.8
	7534718.9		0	1312	7535905.7	7535914.1	322.5	830.9	323.5	833.2	0
	7536032.1		0	1008.3	7536222.8	7536272.8	369.1	817.9	708.9	511.4	9.2
	7536032.1		0	1008.3	7536423	7536514.7	756.1	467.9	1118	461.7	10.7
	7536032.1		0	1008.3	7536631.6	7536639.9	1205.2	462.4	1238.8	459.7	0.6
	7537046.7		0	953	7537240.6	7537274	1180.4	467.1	759.7	457.9	9.1
	7537046.7		0	953	7537399	7537415.7	722.4	409	687.8	355.9	0.9
	7537046.7		0	953	7537599.3	7537607.7	643.8	304.2	640.3	302.3	0.1
	7538007.2		0	918.6	7538224.9	7538241.6	656.8	315.3	662.3	483.6	2
	7538007.2		0	918.6	7538491.9	7538500.2	716.7	528.4	717.6	529.9	0
	7538926.3		0	842	7539142.6	7539176	755	505.5	1064.1	458.7	6.4
	7538926.3		0	842	7539292.7	7539326.1	1061.2	451.1	998.6	787	5.7
	7539774.2		0	920.1	7539976.8	7540018.6	983.7	785	734.8	323.2	11.2
	7539774.2		0	920.1	7540168.7	7540210.4	733.3	319.2	468.5	734.5	8.4
	7539774.2		0	920.1	7540360.6	7540368.9	439.1	752.5	372.5	769.7	0.6
	7540696.2		0	1024.2	7540844.4	7540877.8	375.5	803.3	677.5	383.6	8.7
	7540696.2		0	1024.2	7541111.4	7541228.3	711.9	377	216.8	222	22.4
	7541724.7		0	696.4	7541870.6	7541920.7	207.8	224.3	735.7	360	11.5
	7541724.7		0	696.4	7542004	7542054.2	728.2	363.1	304.4	117.1	11.1
	7541724.7		0	696.4	7542179.2	7542187.5	311.2	106.9	270.5	48.4	0.7
	7541724.7		0	696.4	7542296	7542304.4	230	91.9	230.5	93.7	0.1
	7542423.2		0	765.4	7542596.4	7542696.5	256.2	144.4	537.3	412.8	17.6
	7542423.2		0	765.4	7542804.8	7542813.2	475.5	434.8	472.1	435.9	0.1
	7542423.2		0	765.4	7542913.3	7542921.7	466.4	518.1	449.8	524.3	0.7
	7543190.1		0	2768.2	7543422.2	7543455.6	445.6	531.3	850.3	387	7.3
	7543190.1		0	2768.2	7543680.8	7543714.2	894.3	368.1	1176.1	296.4	4.6
	7543190.1		0	2768.2	7543997.8	7544031.2	1174.2	286.3	818.4	717.5	10.5
	7543190.1		0	2768.2	7544239.8	7544289.8	774.8	685.7	462.1	51.3	15.4
